,Variable,Commodity,Year,Historical or simulated,Scenario,Value
3904,Primary commodity price,Al,2014,Simulated,246,1413.06378947525
3905,Primary commodity price,Al,2014,Simulated,121,1109.619429792198
3906,Primary commodity price,Al,2014,Simulated,512,1656.986633590246
3907,Primary commodity price,Al,2014,Simulated,392,1331.0995673426587
3908,Primary commodity price,Al,2014,Simulated,255,1878.250206874481
3909,Primary commodity price,Al,2014,Simulated,282,1577.8799952033396
3910,Primary commodity price,Al,2014,Simulated,388,1418.3299686214928
3911,Primary commodity price,Al,2014,Simulated,241,1570.0057340516084
3912,Primary commodity price,Al,2014,Simulated,316,1786.904984560499
3913,Primary commodity price,Al,2014,Simulated,508,1409.7754318989955
3914,Primary commodity price,Al,2014,Simulated,586,1996.297128103089
3915,Primary commodity price,Al,2014,Simulated,332,1434.1708400171967
3916,Primary commodity price,Al,2014,Simulated,210,2062.281452986748
3917,Primary commodity price,Al,2014,Simulated,428,1610.481174446983
3918,Primary commodity price,Al,2014,Simulated,438,1101.034708200332
3919,Primary commodity price,Al,2014,Simulated,414,1381.810020547664
3920,Primary commodity price,Al,2014,"Historical, actual","Historical, actual",1514.0941293003132
3921,Primary commodity price,Al,2014,"Historical, rolling mean","Historical, rolling mean",1542.3658692265865
3922,Primary commodity price,Al,2015,Simulated,463,1162.1655247957435
3923,Primary commodity price,Al,2015,Simulated,571,1403.1399034090405
3924,Primary commodity price,Al,2015,Simulated,533,1448.9057359142205
3925,Primary commodity price,Al,2015,Simulated,328,1577.1529443536435
3926,Primary commodity price,Al,2015,Simulated,430,1586.1844680933136
3927,Primary commodity price,Al,2015,Simulated,386,1065.2835645830469
3928,Primary commodity price,Al,2015,Simulated,573,1348.1816250462448
3929,Primary commodity price,Al,2015,Simulated,301,1655.647503541698
3930,Primary commodity price,Al,2015,Simulated,383,1828.5386072126407
3931,Primary commodity price,Al,2015,Simulated,246,1404.099009115523
3932,Primary commodity price,Al,2015,Simulated,121,1238.414521097236
3933,Primary commodity price,Al,2015,Simulated,512,1732.541684381783
3934,Primary commodity price,Al,2015,Simulated,392,1319.5407198610164
3935,Primary commodity price,Al,2015,Simulated,255,1886.3324628802177
3936,Primary commodity price,Al,2015,Simulated,282,1529.040410260612
3937,Primary commodity price,Al,2015,Simulated,388,1396.5770168884255
3938,Primary commodity price,Al,2015,Simulated,241,1575.335388044908
3939,Primary commodity price,Al,2015,Simulated,316,1825.1196752722656
3940,Primary commodity price,Al,2015,Simulated,508,1407.9886054975382
3941,Primary commodity price,Al,2015,Simulated,586,2079.9353757685576
3942,Primary commodity price,Al,2015,Simulated,332,1435.7588160304904
3943,Primary commodity price,Al,2015,Simulated,210,2092.5387936978336
3944,Primary commodity price,Al,2015,Simulated,428,1568.952567628603
3945,Primary commodity price,Al,2015,Simulated,438,1056.5641891514276
3946,Primary commodity price,Al,2015,Simulated,414,1362.2185636761822
3947,Primary commodity price,Al,2015,"Historical, actual","Historical, actual",1731.424836901918
3948,Primary commodity price,Al,2015,"Historical, rolling mean","Historical, rolling mean",1598.1519691084884
3949,Primary commodity price,Al,2016,Simulated,463,1148.5921924550285
3950,Primary commodity price,Al,2016,Simulated,571,1413.9514260944384
3951,Primary commodity price,Al,2016,Simulated,533,1444.600607543862
3952,Primary commodity price,Al,2016,Simulated,328,1629.415941637273
3953,Primary commodity price,Al,2016,Simulated,430,1558.2593546900096
3954,Primary commodity price,Al,2016,Simulated,386,1042.9762166540936
3955,Primary commodity price,Al,2016,Simulated,573,1305.3319453286845
3956,Primary commodity price,Al,2016,Simulated,301,1636.443104122233
3957,Primary commodity price,Al,2016,Simulated,383,1847.4559584041972
3958,Primary commodity price,Al,2016,Simulated,246,1394.4173158949673
3959,Primary commodity price,Al,2016,Simulated,121,1206.377844592001
3960,Primary commodity price,Al,2016,Simulated,512,1826.558899911441
3961,Primary commodity price,Al,2016,Simulated,392,1307.3618337261146
3962,Primary commodity price,Al,2016,Simulated,255,1823.484629723608
3963,Primary commodity price,Al,2016,Simulated,282,1439.394595458543
3964,Primary commodity price,Al,2016,Simulated,388,1288.714176268576
3965,Primary commodity price,Al,2016,Simulated,241,1563.4032745309946
3966,Primary commodity price,Al,2016,Simulated,316,1853.925393993137
3967,Primary commodity price,Al,2016,Simulated,508,1404.2983850760645
3968,Primary commodity price,Al,2016,Simulated,586,2117.690218384774
3969,Primary commodity price,Al,2016,Simulated,332,1437.7211444628715
3970,Primary commodity price,Al,2016,Simulated,210,2106.862011152605
3971,Primary commodity price,Al,2016,Simulated,428,1544.4367497057397
3972,Primary commodity price,Al,2016,Simulated,438,1030.96551012006
3973,Primary commodity price,Al,2016,Simulated,414,1342.2595953557293
3974,Primary commodity price,Al,2016,"Historical, actual","Historical, actual",1664.977048287041
3975,Primary commodity price,Al,2016,"Historical, rolling mean","Historical, rolling mean",1642.3592672536065
3976,Primary commodity price,Al,2017,Simulated,463,1137.0615463119948
3977,Primary commodity price,Al,2017,Simulated,571,1390.3028771281056
3978,Primary commodity price,Al,2017,Simulated,533,1469.490780493586
3979,Primary commodity price,Al,2017,Simulated,328,1691.8263261867576
3980,Primary commodity price,Al,2017,Simulated,430,1563.3271272743357
3981,Primary commodity price,Al,2017,Simulated,386,1041.9185830512572
3982,Primary commodity price,Al,2017,Simulated,573,1252.109104687602
3983,Primary commodity price,Al,2017,Simulated,301,1664.587743319262
3984,Primary commodity price,Al,2017,Simulated,383,1904.351401229059
3985,Primary commodity price,Al,2017,Simulated,246,1384.1810748868631
3986,Primary commodity price,Al,2017,Simulated,121,1440.3886763669427
3987,Primary commodity price,Al,2017,Simulated,512,1917.1712297910933
3988,Primary commodity price,Al,2017,Simulated,392,1295.174899270291
3989,Primary commodity price,Al,2017,Simulated,255,1851.5486000782817
3990,Primary commodity price,Al,2017,Simulated,282,1455.2894548975548
3991,Primary commodity price,Al,2017,Simulated,388,1338.3444925638094
3992,Primary commodity price,Al,2017,Simulated,241,1573.6627105617513
3993,Primary commodity price,Al,2017,Simulated,316,1892.751013306393
3994,Primary commodity price,Al,2017,Simulated,508,1405.3980552921337
3995,Primary commodity price,Al,2017,Simulated,586,2231.847393397039
3996,Primary commodity price,Al,2017,Simulated,332,1439.7487242265638
3997,Primary commodity price,Al,2017,Simulated,210,2115.486602815992
3998,Primary commodity price,Al,2017,Simulated,428,1587.702528436443
3999,Primary commodity price,Al,2017,Simulated,438,1016.35354813935
4000,Primary commodity price,Al,2017,Simulated,414,1321.7955694054338
4001,Primary commodity price,Al,2017,"Historical, actual","Historical, actual",1729.3737917108551
4002,Primary commodity price,Al,2017,"Historical, rolling mean","Historical, rolling mean",1604.0396952342446
4003,Primary commodity price,Al,2018,Simulated,463,1129.6861072191696
4004,Primary commodity price,Al,2018,Simulated,571,1333.578658683707
4005,Primary commodity price,Al,2018,Simulated,533,1468.8170004429408
4006,Primary commodity price,Al,2018,Simulated,328,1742.4902212367435
4007,Primary commodity price,Al,2018,Simulated,430,1590.6918558090065
4008,Primary commodity price,Al,2018,Simulated,386,1047.0936845775032
4009,Primary commodity price,Al,2018,Simulated,573,1257.1782254740256
4010,Primary commodity price,Al,2018,Simulated,301,1678.852021052856
4011,Primary commodity price,Al,2018,Simulated,383,1910.6745028478408
4012,Primary commodity price,Al,2018,Simulated,246,1374.5010476308703
4013,Primary commodity price,Al,2018,Simulated,121,1171.783687304895
4014,Primary commodity price,Al,2018,Simulated,512,1985.77055499812
4015,Primary commodity price,Al,2018,Simulated,392,1283.5877290699118
4016,Primary commodity price,Al,2018,Simulated,255,1848.837806344679
4017,Primary commodity price,Al,2018,Simulated,282,1419.9490475636298
4018,Primary commodity price,Al,2018,Simulated,388,1328.6986751251388
4019,Primary commodity price,Al,2018,Simulated,241,1577.5161237922669
4020,Primary commodity price,Al,2018,Simulated,316,1929.268997005604
4021,Primary commodity price,Al,2018,Simulated,508,1407.4604254858036
4022,Primary commodity price,Al,2018,Simulated,586,2329.872920117866
4023,Primary commodity price,Al,2018,Simulated,332,1442.4436783640024
4024,Primary commodity price,Al,2018,Simulated,210,2162.5189775494914
4025,Primary commodity price,Al,2018,Simulated,428,1579.3042498524087
4026,Primary commodity price,Al,2018,Simulated,438,1032.4945354606489
4027,Primary commodity price,Al,2018,Simulated,414,1320.5245125871193
4028,Primary commodity price,Al,2018,"Historical, actual","Historical, actual",1571.926530067905
4029,Primary commodity price,Al,2018,"Historical, rolling mean","Historical, rolling mean",1570.1012378401238
4030,Primary commodity price,Al,2019,Simulated,463,1107.550503372653
4031,Primary commodity price,Al,2019,Simulated,571,1289.9903185144744
4032,Primary commodity price,Al,2019,Simulated,533,1491.845430753068
4033,Primary commodity price,Al,2019,Simulated,328,1780.8470798174626
4034,Primary commodity price,Al,2019,Simulated,430,1627.8453176634846
4035,Primary commodity price,Al,2019,Simulated,386,1068.085038915826
4036,Primary commodity price,Al,2019,Simulated,573,1292.0096658151303
4037,Primary commodity price,Al,2019,Simulated,301,1682.2347876148854
4038,Primary commodity price,Al,2019,Simulated,383,1954.1914204836207
4039,Primary commodity price,Al,2019,Simulated,246,1366.6807432410449
4040,Primary commodity price,Al,2019,Simulated,121,1196.4940760646757
4041,Primary commodity price,Al,2019,Simulated,512,1988.7429310377004
4042,Primary commodity price,Al,2019,Simulated,392,1272.4665602246723
4043,Primary commodity price,Al,2019,Simulated,255,1857.1115670135923
4044,Primary commodity price,Al,2019,Simulated,282,1428.957941213586
4045,Primary commodity price,Al,2019,Simulated,388,1385.131866714254
4046,Primary commodity price,Al,2019,Simulated,241,1575.7889901444937
4047,Primary commodity price,Al,2019,Simulated,316,1963.556135740892
4048,Primary commodity price,Al,2019,Simulated,508,1413.50675741182
4049,Primary commodity price,Al,2019,Simulated,586,2416.623215822865
4050,Primary commodity price,Al,2019,Simulated,332,1445.6026760078323
4051,Primary commodity price,Al,2019,Simulated,210,2194.3998184540023
4052,Primary commodity price,Al,2019,Simulated,428,1690.3310135645638
4053,Primary commodity price,Al,2019,Simulated,438,1005.6623420706168
4054,Primary commodity price,Al,2019,Simulated,414,1294.0289864389188
4055,Primary commodity price,Al,2019,"Historical, actual","Historical, actual",1322.4962692035033
4056,Primary commodity price,Al,2019,"Historical, rolling mean","Historical, rolling mean",1631.8233759173238
4057,Primary supply,Al,2001,Historical,Historical,24.16713587489007
4058,Primary supply,Al,2001,Simulated,463,21.743931196097858
4059,Primary supply,Al,2001,Simulated,571,22.712756100744627
4060,Primary supply,Al,2001,Simulated,533,22.835081124501745
4061,Primary supply,Al,2001,Simulated,328,22.981416374217638
4062,Primary supply,Al,2001,Simulated,430,22.231731609365344
4063,Primary supply,Al,2001,Simulated,386,22.995401171498184
4064,Primary supply,Al,2001,Simulated,573,21.82147333661925
4065,Primary supply,Al,2001,Simulated,301,23.06879537294269
4066,Primary supply,Al,2001,Simulated,383,22.773372421008055
4067,Primary supply,Al,2001,Simulated,246,21.851530482587574
4068,Primary supply,Al,2001,Simulated,121,17.253496295758293
4069,Primary supply,Al,2001,Simulated,512,22.002346746551957
4070,Primary supply,Al,2001,Simulated,392,22.958149127146882
4071,Primary supply,Al,2001,Simulated,255,22.75260497342305
4072,Primary supply,Al,2001,Simulated,282,20.808042803466492
4073,Primary supply,Al,2001,Simulated,388,22.401190632128447
4074,Primary supply,Al,2001,Simulated,241,21.92402249180181
4075,Primary supply,Al,2001,Simulated,316,22.13538022764555
4076,Primary supply,Al,2001,Simulated,508,22.762867683851066
4077,Primary supply,Al,2001,Simulated,586,22.759399858275284
4078,Primary supply,Al,2001,Simulated,332,22.349486849864537
4079,Primary supply,Al,2001,Simulated,210,22.604741172929483
4080,Primary supply,Al,2001,Simulated,428,22.37319799723291
4081,Primary supply,Al,2001,Simulated,438,15.454561797527113
4082,Primary supply,Al,2001,Simulated,414,22.756412775888155
4083,Primary supply,Al,2002,Historical,Historical,25.796265334244982
4084,Primary supply,Al,2002,Simulated,463,27.64085920894306
4085,Primary supply,Al,2002,Simulated,571,25.599923454768337
4086,Primary supply,Al,2002,Simulated,533,23.839419219585448
4087,Primary supply,Al,2002,Simulated,328,27.219325518291164
4088,Primary supply,Al,2002,Simulated,430,22.800702261687704
4089,Primary supply,Al,2002,Simulated,386,26.0466925966957
4090,Primary supply,Al,2002,Simulated,573,29.330977120161414
4091,Primary supply,Al,2002,Simulated,301,25.89984314844518
4092,Primary supply,Al,2002,Simulated,383,24.93712162269576
4093,Primary supply,Al,2002,Simulated,246,25.475375761256807
4094,Primary supply,Al,2002,Simulated,121,37.54786125273079
4095,Primary supply,Al,2002,Simulated,512,28.67635574569172
4096,Primary supply,Al,2002,Simulated,392,29.490631106075703
4097,Primary supply,Al,2002,Simulated,255,26.774352763948357
4098,Primary supply,Al,2002,Simulated,282,21.841392946532203
4099,Primary supply,Al,2002,Simulated,388,23.47232837149466
4100,Primary supply,Al,2002,Simulated,241,21.927298404932802
4101,Primary supply,Al,2002,Simulated,316,24.018717399799097
4102,Primary supply,Al,2002,Simulated,508,29.59633410332174
4103,Primary supply,Al,2002,Simulated,586,25.570463413461674
4104,Primary supply,Al,2002,Simulated,332,30.050450488134477
4105,Primary supply,Al,2002,Simulated,210,23.46184720146905
4106,Primary supply,Al,2002,Simulated,428,29.410582569228616
4107,Primary supply,Al,2002,Simulated,438,37.34319802358082
4108,Primary supply,Al,2002,Simulated,414,23.997391277584025
4109,Primary supply,Al,2003,Historical,Historical,28.03901855706616
4110,Primary supply,Al,2003,Simulated,463,27.50188865724416
4111,Primary supply,Al,2003,Simulated,571,28.462999011960243
4112,Primary supply,Al,2003,Simulated,533,24.91801436738301
4113,Primary supply,Al,2003,Simulated,328,28.34036635637686
4114,Primary supply,Al,2003,Simulated,430,24.753405911546864
4115,Primary supply,Al,2003,Simulated,386,28.29783802058234
4116,Primary supply,Al,2003,Simulated,573,30.006363454261084
4117,Primary supply,Al,2003,Simulated,301,26.748540947169317
4118,Primary supply,Al,2003,Simulated,383,25.60988383750368
4119,Primary supply,Al,2003,Simulated,246,25.09170653739019
4120,Primary supply,Al,2003,Simulated,121,26.720976984412196
4121,Primary supply,Al,2003,Simulated,512,28.239173381959578
4122,Primary supply,Al,2003,Simulated,392,30.02122785915942
