,,Scrap demand,Grade,collection_elas_scrap_price,incentive_mine_cost_change_per_year,incentive_opening_probability,initial_ore_grade_decline,intensity_response_to_gdp,mine_cost_change_per_year,mine_cost_og_elas,mine_cu_margin_elas,pri CU TCRC elas,pri CU price elas,primary_commodity_price_elas_sd,primary_oge_scale,primary_price_resources_contained_elas,refinery_capacity_fraction_increase_mining,scrap_spread_elas_primary_commodity_price,scrap_spread_elas_sd,sec CU TCRC elas,sec CU price elas,sec ratio TCRC elas,sec ratio scrap spread elas,sector_specific_dematerialization_tech_growth,sector_specific_price_response,tcrc_elas_price,tcrc_elas_sd,direct_melt_elas_scrap_spread,historical_growth_rate,china_fraction_demand,"Recycling input rate, Global","Secondary refinery fraction of recycled content, Global",primary_production_mean,primary_ore_grade_mean,primary_commodity_price,sector_dist_construction,sector_dist_electrical,sector_dist_industrial,sector_dist_other,sector_dist_transport,sector_dist_bar and coin,sector_dist_jewelry
Ni,903,0.4304958847698347,-0.010228063992847904,-0.007009181188633287,-0.01406973035463666,-0.004789884093044983,-0.0395424913255407,-0.0062309190470828425,-0.037267660258743576,-0.004803213469002455,-0.025113716879945798,-0.0045100630293162134,-0.007307786845134059,-0.005973575544173835,-0.029258852846739025,-0.0035321096689711973,-0.0037513460769279788,-0.0075768711514928675,0.0034993220644769754,-0.05795673433977068,-0.018453320240767367,-0.00544156804811342,-0.03221478991863692,-0.0053651326697225455,-0.028836365748498623,-0.004826921229014693,0.021982112753064872,-0.01574752220779381,-0.003267837667735949,-0.009584551522871715,-0.0030442301265691755,-0.0030183793836157085,-0.006515428728349157,-0.004038967171025179,0.0001241057133684056,-0.004379130120061771,-0.002453951332882581,-0.004833141452134509,-0.004357156789487906,0.0008098939464960736,0.0006911424090258009,0.00036960881329454396
Zn,686,0.915735439657049,-0.0004048942883484641,0.006016665872998864,0.002528302812734016,-0.02909631546354941,0.12958611054771324,0.002188503218036887,-0.0024423892978078904,0.006022120519059509,0.00944495600057157,0.0106483153097284,0.011540669154392287,0.011162377282990929,0.005571822645494941,0.03763567019541274,0.020961940894416723,0.006052516973829893,0.015773757794971838,0.006845867342805278,0.00824986556010898,0.010266790026627608,0.017882155039309854,0.016338305365884792,0.026154915682607416,0.005256800756518167,-0.10280367911576184,-0.006703735788705015,0.001095388172800889,-0.01009349424337362,0.005252882831719938,0.032714784804578664,0.0005805406298421768,0.0018806810017912134,0.0023771449303201997,0.002359121806929637,-0.009150232459616778,0.00013327040353637869,0.0029706310658618442,0.009014009482291276,0.0012373478154282338,0.0011799519641193057
W,185,0.38252228760222073,-0.0030220707090675507,-0.0036035062372307444,-0.00855354064650965,0.00710539340206465,-0.012846377976436596,-0.004087154689309476,-0.009415482745311442,0.0022199017376949054,-0.0045098924771412915,0.0008250246191363311,0.005440895485279485,-1.3903246626749676e-05,-0.0055152101225742056,-0.017188622782658446,-0.04322017741463624,0.0007219788558686227,0.006725028858865806,0.002048929499471698,-0.00045788291774801274,-0.0016639502701912045,-0.0026321127794601417,0.0025678508400505196,0.004991814815955455,-0.004031028278703145,-0.0728834829341812,-0.018385636275188376,-0.0029033714150720857,-0.01657658525138473,-0.0013107476629982927,0.0002724672562378876,-0.0010351295821652336,-7.774439017263412e-05,0.000482608565602583,-0.011637972370970603,-0.0037760276367173463,-0.003243052673448777,-0.007296357762737741,0.001826457661827234,0.0004633486390747462,8.870746269830552e-05
Au,251,0.28520042655448363,0.008323448028332727,0.0018330457318181548,0.0016658577135945211,0.03286744446198926,0.006707907939453711,0.006171367439820366,0.00999535210595062,0.0094946722230384,0.011970123487282259,0.002436333556510138,-0.0014157713745413015,0.005479656575688597,-0.0012019793624248726,-0.00029912395541058494,-0.008268512007990789,-0.00609420506999129,0.009390423769394918,0.01134826891831325,0.002747511619047895,-0.005203457983884968,0.033760781333234784,0.0049509994653501865,-0.009651495375429182,0.0016162666514150177,-0.038323440886013964,0.025492715227968532,-0.0009297930232313634,0.007396160871886167,0.007237847567111321,7.341157745108659e-05,0.0003115501225462278,0.0013785380062818868,-0.005619522672238602,0.010911742575837846,0.003515430513743802,-0.0014630388185265272,0.0035540194750659526,0.002550766969833969,-0.0018968086529538865,-0.0007241747053037718
Al,81,-0.031167894864024902,0.0034825146760018148,-0.0020708977868398775,0.02966675387030408,0.016113122807555363,0.00123453733872423,0.007021545070938616,0.02930710749413796,0.016028416080854375,0.008669451361209944,0.001318357713352245,0.013833507192190545,0.006937389740413454,0.004920560128460515,0.018098901800259245,0.030122946226586567,0.016262535688599578,0.06715968431892752,0.013294093322947877,0.010145647363145084,0.017335771536102065,-0.025090509741653343,-0.0006833156652985306,0.012979086431511595,0.009336608920577567,0.04738414296969444,0.10500202201701272,0.006204550724048895,0.00626325052427413,0.007932218041546707,-0.014190737942983313,0.01113627671351373,0.004212604552591482,0.0008515556166363307,-0.0011110216637832413,0.002887802786913926,-0.001374373597363157,0.00037659720377054807,0.007880452877743438,0.0006490254659855103,0.00026392992335353175
Ni,810,-0.42478053102626395,2.4834984887186054e-05,0.004658804887030817,-0.0022815384205237405,0.029777129916457503,0.0028043792217406624,0.00841640579867832,0.04535183432727144,-0.001895258276890846,0.000760266480460247,-0.0020915060335675237,0.0005958664021608917,0.0006494442721300367,0.005250864651719952,0.022468784547676007,-0.05352886154369074,0.012120658380508222,0.12180895906589452,0.008950345550777845,0.003974598084757938,0.0020030623956321975,0.014513204588165672,0.0024503127300543825,0.017682507971957806,0.009679568096991047,0.19090627635524668,-0.0082641100568261,0.008833532532576236,-0.008187981935061763,0.018358920241550877,0.007647226937711915,0.002639945938225322,-0.0009595702005723581,0.0010360336025673632,0.008159063632016909,0.015080451298766697,0.011992570313038957,-0.0007826969766087572,0.010988973564610099,0.0006529520295205129,0.00026276035839755616
Au,155,0.4054625820488521,0.0007919987244891849,0.003359360274213217,0.000633410065406294,-0.014152095233330827,-0.020896344637378345,0.0031815822872441456,0.010323315716876759,0.0014696912107704757,-0.0031325979578370818,0.002172773319428119,-0.0037111667716807155,0.006172336713502834,-0.007456119057174383,0.011433602250548257,0.005646586716263802,-0.0005196206649137387,0.0428791267506868,0.005112060542347565,-0.004839992810439852,-0.005817721988304635,0.002167643310775184,0.0033394436027536587,-0.008451704480493283,0.0016780700906543597,-0.00516631923379223,-0.005997471794311149,-0.002397559878939471,-0.0005948960668339888,0.0025659004811817176,0.001148365370304258,-0.002204751094480835,-0.0019088523744792308,-0.010036186021868797,0.0019069726192855593,0.002788912332298468,-0.004137929821440589,0.001109235771650583,-0.0017925782878854305,-0.00550960557999896,-0.004995526493095951
Pb,191,0.043034870291184524,-0.00991924481652594,-0.0039426106102033835,-0.00669448340964411,0.00772508924959947,-0.0022234075435707927,0.005692925155181704,0.001430766977293294,0.004300617459049403,0.00654772768332275,0.0024860466532586516,0.003592822405530436,0.007351054499036543,0.0006274452941612927,-0.07072688704896533,0.018788891627649608,-0.014039869457042659,0.11739110907296593,0.015565939890637022,-0.001642768466953335,-0.004242957574774431,0.02020994037757398,-0.004102072356839733,0.009218340008492433,-0.011232701566380583,-0.03371723044267267,-0.016406533007198378,-0.004825594414363529,-0.007267401096186404,-0.02546346777872778,0.0047599704640183815,-0.006290175820686316,-0.0028835568462715813,0.00030070644747562207,0.006324872459415837,-0.004785536971993015,-0.006554912897272837,0.0031269504386822575,-0.02452691939082213,0.0002387597520890442,0.00022430860127236146
Ni,534,0.45200866591325534,0.0015485439289571058,0.014528183700356563,0.027694298830390165,0.01484217390299156,0.018215920009668297,0.011281882812151131,0.022655827957707316,0.008679953590476266,0.012358129169027269,0.00904910633108399,0.014940986738542189,0.010633668794707741,0.020478807886067825,0.020183189127884877,-0.00900536821331303,0.019637488933252633,0.01479130744684175,0.011862714017395685,0.0048788262294491465,0.010157713496071934,-0.0021609120055882383,0.0072487866753240945,0.011097467671183862,0.007893815368442242,0.02724022305353259,-0.005153361034076416,0.009246030674317857,-0.004263941603422945,0.007553917544447319,0.00863766081372079,0.005117800704346004,0.0018982218267520926,0.0037207819241272537,0.004018865041241808,0.0064579483412602855,0.012540176512837209,0.002007192462144055,0.005267949570143903,0.0012429750910273169,0.0014435680489648284
Zn,782,-0.02824780494741771,0.0028780394940387793,0.006646508560355273,0.0069944557310910255,-0.02286331226183127,0.013962563344142972,0.01728643366601788,0.034745034946905,0.017651150358848882,0.0059332715708135565,0.013856299286730546,0.0270037251080584,0.009286183268496555,0.006408072785544508,0.005007799040666181,0.0024395246939631953,0.011163074050055849,0.009692918953417161,0.007736549825374352,0.004893294051946171,0.007671154878320932,-0.008527257361664032,0.006618412312127718,-0.0042827048996952185,0.005504772934847488,0.17964254019364026,-0.008647460029873938,5.920277405895435e-05,-0.0047984336395389985,0.002550601811002724,-0.004752652862711188,-0.0008169318558958657,0.00043100497838409674,0.002684815098545384,-0.002126889752894038,-0.00462686201725279,-0.0010113682557348481,0.001305861726242467,0.006615832813449855,0.0007607838426411009,0.0004228511605103765
Ta,72,0.19453090725382655,0.00627926495547724,0.010258280198385495,0.06241563086207921,0.02660008141370319,-0.01465554517729187,-0.003108274808151581,0.018479941790621027,-0.005399914839752855,-0.0032034283335015856,0.002055365133937382,0.0027660903530105233,0.0006478500303106826,0.0006816775005765157,0.021587864575520366,0.002232186165660997,-0.001097152370950727,-0.008203758829887895,-0.013359762945176745,-0.004786527502912406,-0.0029846311996176603,0.003655610588356062,-0.016469250841963087,0.0173569337704185,-0.0005945416903129851,0.008382545308671947,-0.005483275194081467,0.0009339916659750966,0.024999006097862094,0.0005465783431831069,0.0035154819017395246,-0.001507028003891839,-4.6712600430619737e-05,0.0019398166324457369,0.007484682217239329,0.030948925735859764,-5.263647596851668e-05,0.0008616881812252765,0.0005124185529498991,0.0015284666606129337,0.0010491585029956524
Ta,495,0.12722548118916652,0.007156598921445487,-0.008175661319429359,-0.0024984612881211424,0.04255248433403427,-0.0017201551183297105,0.003909038825557803,0.015478141309773038,-0.011579943608662034,-0.0011219847311940581,-0.0001683645803242569,0.017099845894815974,0.0007072993559215227,-0.004263437209453337,0.008422914394239903,0.00899265612421763,0.009719110738023014,0.04446961084852015,0.008675469644413701,-0.0030760114578963537,0.0033492212072888604,0.014006913964499438,0.011386605880938558,0.0059219198458532055,-0.0025364048980380935,-0.06597739458313408,-0.0120672244327534,0.0028087714351737753,0.0362254032640519,0.010878188719013073,0.0026363353691041306,0.0013448550819513151,0.004394692438080777,0.00014180652376033587,0.013064647305245947,0.035856313057090444,0.0028899066510947695,0.0032025800502427687,0.009581979283584199,0.0011586577803409583,0.00017167673584817637
Steel,1040,0.37413764546450556,-0.000274194779207413,-0.0016420692307256189,-0.005974081228007314,-0.020179716815717674,0.027550573378652864,0.009633696469279815,-0.011619793564725617,-0.0062964833378614605,-0.004482538352961122,0.0034211688086006014,0.003256368158660772,0.002114597075215922,-0.00041431938406663837,0.006023462815620606,0.00821804166995057,-0.007894131530112203,-0.02982052715933582,0.002335143796763144,-0.002232890738360659,-0.0038999923514315533,-0.006232283951873134,0.003221742287073776,-0.001963017193558896,0.001608661776401231,0.05118849882571848,-0.008131881200077655,0.0008362427508795657,-0.006214811016104374,0.0031685725607053313,-0.00181961016711092,0.009143596184752419,0.004919222708119096,0.0020473931322397554,-0.0034299328861100943,0.0033256027361372284,0.001857124142141612,0.0020174221417212776,0.003168544054589031,0.0008827841210906112,0.0012266578837853922
Ag,148,-0.16355734561193314,0.005109802800048823,-0.007114871238585768,-0.011627952277315983,0.016980786282300132,-0.012854697810718428,-0.0005917972546920498,0.01867298577188496,-0.00010951622323299826,0.0030547217282350706,-0.01426131915072783,-0.010574887005769217,0.004250109770808164,-0.00572404032271341,0.001747659051067701,0.006690070923505092,-0.019756443197633214,0.06758582279204739,-0.027483097173797422,-0.005064250225772993,-0.005049611418835362,-3.869106859245203e-05,-0.004747243795877734,-0.011299490838115643,-0.0023833764078785963,0.026081929097654746,-0.002097529353946501,-0.0027991181497446526,0.022594217563444558,-0.005308971989873165,0.0014372011628948436,-0.0077350177444924905,-0.0037657065404405076,-0.0008590325524212921,0.008313910878774032,0.006185117795276081,0.002318212659162807,0.000186180589962502,-0.005497773348114408,-0.002516303218687996,-0.0017364842984773057
W,58,-0.06857443342879023,-0.007542732674451343,-0.01282453260929823,-0.0036115725038882327,-0.0014429367603564216,-0.00789407999025402,-0.0009251361589132799,-0.21684074075768175,0.004103021780611291,-0.007202507406287249,0.010043866044307544,-0.0016811910293299957,0.0049446909528484085,0.005937254218354203,0.02210095798472713,0.013980181096725832,-0.011332169477221307,-0.036136274890888255,-0.05161446118778107,-3.2438198572102815e-05,-0.00027753357306037476,-0.08950951022932514,-0.007122485824592789,-0.030207951504143318,0.001746642987106541,-0.10000186087194436,-0.037234780178707794,-0.011325345638058287,-0.03161708078215072,-0.0070845839325032215,-0.0003918136666471616,-0.0029358161098744302,-0.0006584414078530124,-6.242962769650833e-05,-0.02904191335289757,-0.012526311119005203,-0.004975162219319152,-0.024049380014518278,-0.0028310150904831658,0.0033173119149947547,0.002490785501273882
W,988,-1.03281993161883,-0.008149978047444686,0.003397081304049636,0.03281829563993764,0.06405116743926251,0.010290207473620574,0.007851717020988632,0.10402068494695299,0.012079833398398382,0.001851625446055868,-0.006198800813060682,0.01328715861729275,0.00835092624419561,-0.0014632125321601779,0.019419805593829415,0.03471384514581621,-0.009668421827833944,-0.02161145816103933,-0.02864597509739998,-0.012386907326922037,-0.0005568893008159312,-0.029693656718868082,0.006572409385156947,0.02422689355314275,0.007031523799491791,0.07644395485157846,-0.01603120777748802,0.009005049376406487,-0.03247621372635285,-0.005953350764316606,0.018656797670132657,-0.002408795778844691,-0.002814925632242238,0.0031776800727401173,-0.030128658503070598,0.022797542503235582,-0.00832507811228208,-0.01611307408394213,0.009809793157570029,-0.0005912399989193505,0.0005383006523919711
Ni,729,0.35136239376949796,0.00032873909716515785,-0.0004450812028580708,0.05754881493376209,0.019935686350324902,-0.012744992542263153,-0.004920507182369428,0.029519636159878678,0.0003147077284079777,0.0045043166454252015,0.007226242285137718,-0.001897726964327075,0.0034953212247276697,-0.003281695726162232,0.008433611832667151,0.016518165874402628,0.009798086660879685,0.027720299997756524,0.009000896790445303,-0.00046358173270652037,0.002618695875059556,0.001953892300235448,0.0014851680452277586,-0.006150930379758116,-0.002406226790968654,0.02516821816111605,-0.007224374791341642,0.0030051600763413644,-0.002859215206265803,0.0003875992156264417,0.0027468960466705498,0.0008915814991262091,-0.00010850018112977879,0.0018621902546999932,-0.0007579574854550104,0.0031158689777767085,0.003911903974105727,-8.953466955633406e-05,-0.0014045048492688783,0.001047652410826251,0.0006672764208614429
Al,776,0.4286953139794324,0.010515727818991398,0.007785126575351201,0.01072511865247911,0.020331912763900756,0.13511717657991232,0.0161189500613531,0.012270605611150598,0.02583424933448847,0.024369388363274975,0.008824669408495989,0.012875106241132299,0.011459129942092609,0.0323690928069187,0.023987815798708786,0.03796422738843813,0.050544656148308664,0.011897098711747298,0.02339157031683458,0.008508473209153083,0.012322117040433192,0.01498565176064321,0.022669142079235392,0.009437393719532592,0.013882425508813105,0.07962395351825484,0.08460568918047053,0.006995898514010221,0.002122426891946209,0.005337317486006281,0.014109625447907793,0.01067670017865981,0.006529448312606702,0.002587712051018533,0.002116797433389521,0.00518538312743282,0.0023171163019576335,0.0013452804211291135,0.00828120753441093,0.0010040060059068937,0.001253871814733065
